hour,day_of_week,temperature,humidity,occupancy,building_type,is_holiday,previous_usage,energy_usage
16,1,34.58888348862962,64.56598667423637,148,Hostel,0,13.890934794089915,81.92575867317923
4,5,27.10241606884231,68.18988074530078,87,Lab,0,27.552716642436856,79.24450716894832
19,6,32.98398883063794,82.87828617438005,167,Admin,0,14.845969230444627,95.37031462114173
7,2,28.615311832631424,72.34538680839441,188,Admin,0,13.284503182534383,81.06449406325027
5,0,30.187938072931637,62.15716507587054,113,Hostel,0,15.46597338900239,93.09019604819512
10,4,36.81160826080905,76.34751295266872,12,Library,0,15.285607129067879,61.715493805616944
18,1,20.401829067411875,56.11864228054191,165,Lab,0,26.81560458632311,96.47036422921197
3,1,26.206805546059353,55.45099581467789,156,Admin,1,19.753814803984504,59.889064333367465
17,1,28.146055078553697,36.81009627916625,180,Hostel,0,17.620785984650507,74.34196619267837
0,6,29.672466041726715,77.62554549864171,291,Academic,0,21.09422099656716,97.12963620611112
12,5,21.756568049214188,56.985864674222455,103,Admin,1,14.186166271130983,54.89460011955912
13,3,32.584647269359195,53.52074603755227,110,Admin,0,12.227582693490834,60.71550408218926
23,6,22.230169045550653,43.089930179734026,260,Lab,0,26.212968142706316,121.97517037531475
0,5,21.750980463624288,73.38064487013045,147,Library,0,18.851301649704613,85.28165383046328
10,1,26.746074669817723,69.79790304878688,138,Admin,0,10.203153631627819,54.20034064511447
16,4,37.4775120969625,41.46646092470715,168,Admin,0,11.611615768407265,60.522233518710834
3,2,40.70820529920076,62.65724139741533,157,Lab,0,21.889693028924196,97.52265823901546
11,5,30.442610897141336,66.939763877723,55,Library,1,18.32878305111594,73.14265284245705
9,4,26.809009798661947,36.305853608169556,72,Academic,0,23.208810134561137,60.481839158467295
5,6,28.78156348907967,64.61858466526067,247,Academic,0,21.809242361196553,110.1214616817233
0,6,29.674549682299702,61.61489032207231,179,Academic,0,19.297142700658938,87.51222660053499
6,1,35.33199362300505,64.3476772964643,90,Academic,0,19.86751979646934,50.75184888483038
20,2,21.909257939653635,84.80065623253962,193,Library,1,16.44071674177016,81.94743451617403
15,0,33.97232402663833,99.42489922890093,194,Academic,0,23.28469294857834,96.59367497122314
23,0,20.866312179777974,73.54345038420104,284,Lab,0,29.109339428009857,150.4642796766108
13,6,25.595521455931884,58.907398252864866,247,Lab,0,21.69586467169823,112.09925432987703
22,4,27.98714568157312,64.57362399050628,228,Lab,0,23.365307961014757,106.46746689631348
19,2,30.055728487648008,61.51041240745909,282,Academic,0,21.303351555476503,106.05136181922752
19,4,27.98197740943275,90.27624954789846,162,Lab,0,21.98452612184488,81.59977981664177
5,2,28.875325233966944,57.061057439637985,90,Lab,0,28.755910173607333,93.66392156042093
21,2,28.202199197554993,48.786072179344394,210,Hostel,1,13.17391731359547,89.55639820130902
4,6,20.39626237595555,63.23103747238439,265,Academic,0,22.12155249086502,106.81877353420089
23,4,30.87567551825564,86.31580722515943,126,Lab,0,26.102629337271107,85.89245617247352
20,6,32.05652752848879,40.47032670441783,281,Library,0,15.703751360054358,110.77757677107319
17,2,34.713266225057396,44.92155632137744,70,Lab,0,22.73883983837368,74.13364747715622
14,5,37.23533608944208,44.09124166401548,90,Hostel,1,12.357653284690162,51.844924745505004
5,1,30.054169038904913,37.043834751418146,93,Library,0,15.654113101443423,62.432804634010395
18,2,35.057558942698805,40.732445135903305,75,Library,0,15.554591551872853,49.92150968220485
0,5,28.090499821619474,69.10562389680445,103,Admin,0,14.172711416198178,58.98716200689764
0,2,20.747908793839485,58.29719137066848,196,Hostel,0,12.071806609303746,66.70729506469266
12,5,32.805429841209865,35.59215756900093,183,Hostel,0,13.911172520964568,87.59285695752249
2,4,31.69761742027453,65.28517415683703,76,Lab,0,30.513408071664017,91.9268291303106
9,0,28.003134159182093,60.18181766781339,296,Hostel,0,16.464665867688492,103.72478188624176
20,3,27.688590880471754,69.27460093486923,33,Library,0,16.31456161867049,59.11512971013368
2,2,30.389996937234688,45.93995534300548,121,Library,0,11.62583151119502,62.335790742453426
8,3,26.312167056819007,36.59363869188199,202,Lab,0,21.878924804699054,93.68039555313212
7,2,30.211286698472712,65.19821684631638,297,Library,0,17.912152461880936,97.17444146426205
2,4,23.389025184428615,67.37646739336114,128,Lab,0,28.219412147053617,82.8543484780742
12,4,23.95087021493069,38.43336096821754,289,Admin,0,6.164885005519323,71.87015748582391
5,5,21.39705350245089,58.57149889603704,212,Hostel,0,16.099362905232212,90.57939463149053
12,2,39.220292559683735,45.756057764672505,137,Hostel,0,12.313654322662975,72.19120777165006
22,4,28.365410654637248,69.56731569777867,260,Hostel,0,12.783904010512202,93.4114516973786
19,4,34.04128366326612,64.93261664458842,171,Admin,1,14.666707620864726,75.15709682221555
19,2,22.516085852927617,73.28111843511255,146,Hostel,0,16.19709022947245,79.44179159856256
11,5,27.09156760887265,42.381564412577504,148,Admin,0,11.703854727429038,50.891599994970534
12,5,30.757492649978794,44.65408988975036,28,Admin,0,14.064644972532488,35.70285301642498
1,5,35.35631062602907,49.441130290983494,101,Lab,0,24.90945780532694,78.41932786436695
20,5,24.987530655434817,47.04923958335593,295,Academic,0,17.630543897504495,132.05803322665776
23,0,25.987365006966485,60.52677999948267,253,Academic,1,23.779840042693777,116.14258850065693
22,2,24.04023619993434,38.843797047250106,273,Lab,0,29.977309832019657,128.51540729018123
15,6,27.396934151815568,77.81805424977259,48,Lab,1,24.06932030794995,62.4970484178095
22,0,22.90075756258238,81.15741766311587,188,Lab,0,24.398696324947192,95.85367987890808
5,4,20.816288808708443,71.64164093364644,64,Hostel,1,16.67396815804514,67.28312514666335
18,0,29.29339542741618,62.50125562880784,163,Library,1,13.919585308338496,72.89859971579003
20,6,31.35298313055535,53.152555760087694,223,Lab,0,28.402437738722632,117.63135028782358
12,6,22.304785557109557,57.83362855472079,6,Admin,0,8.926655246206735,38.982874644924465
16,6,24.62753885270817,43.655628485953535,60,Academic,0,19.14007824158238,56.26347916050807
22,5,27.500262990627895,57.3614701477981,191,Hostel,1,16.935759331489628,83.51291160628226
8,4,36.53376177362074,60.03018785885166,87,Library,0,13.092812274813545,40.754567333902045
16,0,13.837142546084586,42.61977840892244,157,Academic,0,18.23622456645448,63.009393067793766
1,0,30.22485646559691,79.32112525495921,272,Academic,1,21.128754278454508,109.46091111442699
18,2,31.39626592850105,53.736603555612824,281,Academic,0,14.605432985911174,97.51530151547762
18,0,24.439314941443534,39.569136531325405,144,Admin,0,12.218574574872916,74.10154104626208
23,4,26.253852622923162,51.920365904643226,162,Admin,0,15.483713655506191,64.34587095354982
6,5,29.664950398890586,45.96225095332306,173,Admin,1,14.594398470944267,81.10056611126392
21,2,27.851828314582114,42.3956595689852,107,Library,1,15.851111281133349,67.87523388117128
9,0,36.495303761984836,78.5698657068007,143,Academic,0,20.061882831141588,67.29176943257806
9,2,28.51322551486886,55.14931523564793,57,Lab,0,30.47543129961367,91.97395263198896
19,3,32.30611707549922,70.44675132967127,297,Library,0,20.11174063896312,101.73751942056772
8,2,30.25128845594871,61.171792378015226,187,Admin,0,11.716229792139337,84.93992323759099
16,6,31.470594269255542,62.14940055615171,19,Admin,0,10.11109788741144,42.299615382705916
14,5,24.113056157809208,54.79458445139223,211,Admin,0,14.57188190765038,74.83453753040081
1,6,29.005945297002214,48.520062554194816,23,Hostel,0,17.391686097854702,63.22536301413394
3,3,27.672180369851272,74.4994992460608,90,Academic,0,24.136201732673005,75.50820280757858
18,6,24.41887495288492,64.81369788060738,215,Lab,0,27.75081986702096,124.58058764617027
16,3,32.62508734061234,52.28710976822398,51,Academic,0,18.93164735322321,65.93962948913915
4,2,17.922992965689033,69.91580351919262,137,Library,0,10.990228536711596,56.08938211725254
6,4,34.734771096190244,77.65193988819087,152,Hostel,0,19.814806947321507,72.6004061940755
17,5,16.9062237267932,60.4907157978499,219,Library,0,20.808499862461346,92.82169283122465
20,4,27.231366696513437,78.27117654880895,172,Admin,0,9.699028781431608,76.57926984624112
21,5,32.70580932873376,47.84227183480162,0,Admin,0,12.572068425158212,52.12022555620048
6,5,22.058090639219735,41.50552964336955,24,Lab,0,25.337662070191325,57.643061782872
16,6,30.118698384206716,49.8554115168076,203,Academic,0,20.198666740956813,98.05459426835394
6,6,29.578111654141914,55.618685283890635,200,Library,0,14.798877222779709,96.41856606080367
3,4,29.633159811283967,78.33062630933354,190,Admin,0,14.074571273750873,78.9169457589484
7,1,26.256491822799376,49.28604050437828,231,Lab,0,22.597814934983436,81.81160849214058
12,3,25.673504182578323,60.76355821713462,219,Lab,0,24.818422945366613,106.29108338950775
3,6,20.149373591771777,71.51453593724398,65,Library,0,18.620549590964597,54.68012281466204
5,6,27.48008350656451,62.011666449362686,23,Academic,0,14.07943207589798,41.40086511022138
4,6,32.587554135410656,47.59652793338073,81,Hostel,0,14.925594458494649,39.16763159626268
11,2,25.719494960943102,35.8208151293562,90,Lab,0,24.35663459628311,79.09755747712359
3,4,25.968878353132553,73.2829817587784,171,Library,0,20.846069196907763,76.76916782295679
23,4,35.94830782921695,39.21264068542836,34,Admin,0,12.987293697307436,51.431386056321855
8,6,27.182505206355565,49.320061881259974,33,Hostel,1,11.638888547831684,50.62512838904483
3,2,29.76079881618118,55.50913273998874,261,Hostel,0,18.356106665387273,87.59805747592566
18,6,30.67859374170725,73.95150451329476,176,Academic,0,20.065332937391933,89.87278555035692
23,3,27.179242075958907,69.96561354927304,143,Library,0,16.393771752395203,77.81837513474684
13,2,31.40628115810422,57.225145908344345,214,Academic,1,22.661865723130603,96.77947390125792
4,6,32.94700531834855,73.19168980306817,140,Lab,0,24.18267386006184,84.03987059729215
17,5,32.51785696017801,76.49043300433078,267,Lab,0,30.34185918444239,125.91785521625867
9,1,33.07690761192033,47.84989480073197,138,Library,0,17.73119547227465,90.15547840983051
18,5,17.586418696552332,49.10201132528631,46,Admin,0,10.076207799114938,39.271713899060146
11,1,22.140395336415672,66.23791570140541,59,Lab,1,24.702676033941305,75.32711611819433
17,2,25.427609512911687,80.4549619794206,48,Lab,0,22.230839736704358,73.16962400044333
16,5,24.020226098987717,44.57745375672031,51,Admin,0,12.92317268884921,49.97706929204544
23,3,24.399489921105562,27.368172767864092,60,Hostel,0,13.466668486585386,58.55903766816726
10,5,32.447818375285784,64.74395874248802,213,Library,0,16.938111569799144,82.88631767147612
2,4,28.534571063849693,75.46502781616257,94,Hostel,0,8.89488205377586,63.26336557477215
22,1,27.3157403573507,56.94221168365516,119,Academic,0,18.42826802072246,67.13080234979115
16,1,26.872187608095178,94.51037849832542,218,Admin,0,9.053665333460563,81.04786708095932
0,6,25.999311810734987,42.44271180812151,39,Library,0,17.478962445487852,34.19688390268295
14,3,26.79033185349752,43.86715328464053,231,Admin,0,10.194570789339199,89.88606812285857
8,1,34.93794840097017,43.6634769626975,210,Admin,1,13.41101471582185,71.75243066461326
14,1,19.178887206826488,56.306484193175734,37,Hostel,0,12.400779634646195,51.942483340203054
23,6,34.372240262776046,56.65016899134836,210,Hostel,0,18.87828067408696,100.44309052452707
2,3,39.46838538191058,43.45332201795591,82,Academic,0,20.154796149862708,65.57993061527642
21,5,34.33421532150223,71.85000679166225,117,Library,1,18.747537599942778,90.66898314453677
18,2,23.050333617119293,59.01709392210773,26,Admin,1,11.659906474701627,38.46156547632754
12,5,25.567343645537292,39.47772765111488,208,Academic,1,22.76857556582985,108.04078519845652
11,4,33.16649500027211,64.20597770463559,124,Admin,0,9.681000650142089,57.35229911928844
19,4,26.75672158217363,48.694605618058866,275,Academic,0,19.874073064022213,111.52468315745467
0,1,25.46994855398215,56.52365451612684,297,Admin,0,10.604873500846733,86.66689374968661
20,4,27.49509826920331,68.30973564944713,296,Hostel,0,19.605873260708435,119.86069647192315
16,2,22.390745874997613,69.98663118056523,71,Lab,0,22.43417348100904,64.54001663086555
12,1,27.348709462816252,68.74847834161729,57,Academic,0,26.210757783557092,72.86674311447581
0,6,21.968921584129912,55.745463895040146,295,Academic,0,15.877117642963725,95.16309163332672
9,4,31.61236955454578,40.378008259099055,118,Lab,0,28.207996879322728,93.29417442891946
14,6,23.778343774596667,50.22080243291786,61,Hostel,0,12.134462479650164,53.612006353479906
6,0,28.257513599866602,55.34791172840216,86,Academic,1,20.76459450629965,56.75323122760664
21,0,25.777793303322014,78.1927354393025,98,Hostel,0,13.487443011230278,78.94597704678364
17,0,29.91025338776665,47.108909900495135,123,Admin,0,9.508598118426743,60.471474802496445
15,6,32.11167034786245,58.02634403890738,6,Admin,1,12.243168604120038,49.80587523143285
13,0,29.43249304644668,36.50555652067913,133,Lab,0,24.74868397540294,75.0945097195848
17,5,24.498425501196174,60.10798720317958,282,Library,0,17.71413619302688,100.68488082327212
6,0,25.184188892455378,54.31861127820183,1,Hostel,0,10.983550120067243,43.44854312116733
16,1,39.799501066554214,53.061612554352166,159,Library,0,17.41742079659371,99.52563631293714
17,3,32.742570401767274,67.69942642295213,156,Library,0,18.592347167550006,88.42453248852354
11,5,27.010710240695158,44.71383889420589,225,Hostel,1,13.675271030234676,82.70663704022003
7,3,25.129195981009367,76.01318885874413,142,Library,0,12.031550791170826,54.464783966011254
21,1,20.8052856827503,43.60581840928576,265,Academic,0,25.196925965580437,119.87044048733657
1,1,33.64116713078939,75.49080398407114,265,Admin,0,13.400966032900673,94.30812433703315
6,2,24.445483561177777,31.057560684298547,36,Lab,0,23.83678662216155,37.862014121586164
3,5,33.26867658824467,59.58765551919139,287,Hostel,0,15.481564606748329,80.73381886005555
17,3,32.13732400624756,64.15445167506685,291,Lab,0,20.97300449705589,122.71881021308245
5,0,34.764010748402555,49.603762460973385,72,Admin,0,15.529102801093977,47.2613275733056
8,1,31.794195281799144,59.16673789756581,15,Lab,0,32.3734601075529,65.61941885280369
8,0,26.95078944995474,49.54608497610431,82,Hostel,1,16.472267906488543,57.10775564537115
13,3,28.079538099119457,61.71638868515935,173,Lab,0,22.990810435630046,98.613750989447
7,6,28.122677933753806,58.75542652505427,75,Library,0,10.032775065454816,62.16588030280562
18,5,26.656270047481325,88.25397034885454,290,Library,0,20.092060117883985,105.78619782424552
2,4,19.88391152525101,34.32127674530096,50,Admin,1,11.557582549606815,42.09176196169038
17,6,17.224965415501483,58.01389779880995,185,Library,0,14.82571065698887,68.44135899797013
4,6,31.794146341379133,48.687910014365734,4,Lab,0,29.49495232780663,61.497927670412686
13,4,27.09538986170065,56.86843184654421,261,Academic,0,18.22886740787208,101.74768554313361
3,1,32.80019590447713,52.96217654360962,178,Lab,0,28.28695845620374,98.19023711212749
6,2,26.102305512890368,49.772238010602734,141,Academic,0,20.071167650938026,60.45299972823449
19,0,27.99425217597667,47.15415641617765,267,Lab,0,26.74087338968274,126.2595575247234
11,1,32.64764453174734,65.71567160930628,113,Academic,0,24.887799149503106,89.20995244258455
1,2,35.77669119737539,49.403022063381286,179,Academic,0,18.533248322577876,103.3659615684376
10,0,26.419103737121915,54.67412505933645,67,Hostel,0,12.259067735007223,52.40088261926226
13,3,22.999596287065003,57.786270517865304,106,Hostel,0,13.393292844206206,62.205808998612255
21,6,34.06504071471083,44.132174782681716,58,Lab,0,22.391339838204615,78.35235578580156
22,6,26.564570668389408,64.13916783947137,273,Library,0,18.8092730510379,94.55557044467722
15,4,25.573804374809292,40.62036740349918,30,Hostel,0,16.410618267605816,36.89362810285188
19,2,26.001033227562136,62.400089294663545,34,Academic,0,19.971928840714227,59.47211138173377
5,0,24.406830349735944,61.02830149673454,259,Lab,0,23.227672269650853,84.5962380677836
22,1,31.868727085743608,53.00471419102577,8,Library,0,7.764438934297811,27.800553110106506
3,0,21.308853147611146,38.577182397328,108,Lab,0,23.49895877024643,68.62306901142625
14,1,28.510255786564255,55.1010781796064,142,Academic,0,19.30662600292426,88.51124153953245
23,6,29.24854403203711,39.51473874149122,41,Hostel,0,8.302578907863175,47.473427161400345
0,4,25.00727341581982,53.320121280478254,186,Hostel,0,21.483500663678154,67.08017390372599
